target,segment,samples,sites,MAE_transformed,baseline_MAE_transformed,improvement_percent,source_MAE,source_bias,events,caught,missed,false_flags,recall,precision,small_sample
nitrate,241118181240,8,1,0.19299056700397232,0.19299056700397232,0.0,0.43736449828169727,-0.04513550171830283,1,1,0,7,1.0,0.125,True
nitrate,241118181609,11,1,0.16370297506405135,0.16370297506405135,0.0,0.3727372626057349,0.05305040543530166,1,1,0,10,1.0,0.09090909090909091,True
nitrate,241118181741,9,1,0.2636628404975749,0.2636628404975749,0.0,0.6679158865006313,0.5766692538766135,0,0,0,7,,0.0,True
nitrate,241118181852,5,1,0.14004621273626758,0.14004621273626758,0.0,0.29345137949713757,-0.022256483178381404,0,0,0,5,,0.0,True
nitrate,241118182046,3,1,0.18745139192610047,0.18745139192610047,0.0,0.4807195481059255,0.4807195481059255,0,0,0,3,,0.0,True
nitrate,241118182150,9,1,0.13873425491361768,0.13873425491361768,0.0,0.29495512754138925,0.13735683959805448,0,0,0,9,,0.0,True
nitrate,241118182245,7,1,0.20593835649900472,0.20593835649900472,0.0,0.4528831417564607,0.07231148443056326,2,2,0,5,1.0,0.2857142857142857,True
nitrate,241118182407,7,1,0.19662932895188795,0.19662932895188795,0.0,0.3842156795423418,0.3070728223994846,0,0,0,7,,0.0,True
nitrate,241118182520,7,1,0.1852494287340387,0.1852494287340387,0.0,0.35209317939315904,0.23780746510744472,0,0,0,7,,0.0,True
nitrate,241118182616,9,1,0.2833112728310413,0.2833112728310413,0.0,0.999347170909163,-0.5414425306346907,2,2,0,7,1.0,0.2222222222222222,True
nitrate,241118183206,11,1,0.14448678679173657,0.14448678679173657,0.0,0.34532803719042193,0.16996656691755363,0,0,0,11,,0.0,True
nitrate,241118183308,10,1,0.17546749263182365,0.17546749263182365,0.0,0.42364807897894596,0.0488064349791993,0,0,0,10,,0.0,True
nitrate,241118183404,10,1,0.22421404485415639,0.22421404485415639,0.0,0.5696773496339229,0.18664976743346634,2,2,0,8,1.0,0.2,True
nitrate,241118183501,9,1,0.22831317460910883,0.22831317460910883,0.0,0.49858153975282726,-0.15330968876066192,1,1,0,8,1.0,0.1111111111111111,True
nitrate,241118183629,7,1,0.2597992678077589,0.2597992678077589,0.0,0.5873535364107848,-0.1559893834165196,1,1,0,6,1.0,0.14285714285714285,True
nitrate,251204213047,1,1,0.4055952994902304,0.4055952994902304,0.0,0.8003124796575963,0.8003124796575963,0,0,0,1,,0.0,True
nitrate,5303308,10,1,0.23579546282507327,0.23579546282507327,0.0,0.5443122685579146,-0.5043122685579146,2,2,0,8,1.0,0.2,True
nitrate,5303309,2,1,0.37268533079108296,0.37268533079108296,0.0,0.8544232737356119,-0.8544232737356119,0,0,0,2,,0.0,True
nitrate,5303318,10,1,0.16699192313865222,0.16699192313865222,0.0,0.3860650822088198,-0.3460650822088198,1,1,0,8,1.0,0.1111111111111111,True
nitrate,5303319,2,1,0.12852008779085533,0.12852008779085533,0.0,0.27260393995585736,0.27260393995585736,0,0,0,2,,0.0,True
nitrate,5303346,14,1,0.05624476530548873,0.05624476530548873,0.0,0.07142857142857142,-1.1895246692412391e-17,0,0,0,11,,0.0,True
nitrate,5303371,11,1,0.12524910341592618,0.12524910341592618,0.0,0.3079534834298787,-0.012046516570121325,1,0,1,9,0.0,0.0,True
nitrate,5306101,7,1,0.2227034830973726,0.2227034830973726,0.0,0.7218452344617496,0.09327380589032108,5,5,0,2,1.0,0.7142857142857143,True
other_coliform,241118180336,6,1,0.8010496965484678,0.8010496965484678,0.0,516.6683333333331,383.3316666666664,0,0,0,0,,,True
other_coliform,241118181240,6,1,0.7215286119547938,0.7215286119547938,0.0,622.2249999999998,244.44499999999985,0,0,0,0,,,True
other_coliform,241118181609,10,1,0.7373174969132725,0.7373174969132725,0.0,1000.0,119.9999999999995,3,0,3,0,0.0,,True
other_coliform,241118181741,6,1,0.9753546746889744,0.9753546746889744,0.0,1261.115,-261.11166666666645,0,0,0,0,,,True
other_coliform,241118181852,3,1,0.5758795916718821,0.5758795916718821,0.0,488.89000000000004,-222.22333333333356,0,0,0,0,,,True
other_coliform,241118182046,3,1,0.40771406813695626,0.40771406813695626,0.0,355.55666666666684,-22.223333333333244,0,0,0,0,,,True
other_coliform,241118182150,10,1,1.0589609451710278,1.0589609451710278,0.0,1219.9999999999995,86.66599999999946,1,0,1,0,0.0,,True
other_coliform,241118182245,7,1,1.026675406847254,1.026675406847254,0.0,385.7157142857142,61.904285714285706,0,0,0,0,,,True
other_coliform,241118182407,7,1,0.8069013386245459,0.8069013386245459,0.0,428.57142857142856,66.66571428571434,0,0,0,0,,,True
other_coliform,241118182520,7,1,0.9818430904140849,0.9818430904140849,0.0,1214.2828571428574,-14.28571428571405,1,0,1,0,0.0,,True
other_coliform,241118182616,10,1,1.1857907432068409,1.1857907432068409,0.0,3366.666,220.00000000000023,5,2,3,0,0.4,1.0,True
other_coliform,241118183206,7,1,1.1732383020091777,1.1732383020091777,0.0,3280.954285714287,14.285714285713766,4,1,3,0,0.25,1.0,True
other_coliform,241118183308,8,1,0.8423643883023576,0.8423643883023576,0.0,1879.1674999999993,37.50000000000023,3,2,1,0,0.6666666666666666,1.0,True
other_coliform,241118183404,8,1,0.906908808874415,0.906908808874415,0.0,2145.835,54.16749999999968,3,2,1,0,0.6666666666666666,1.0,True
other_coliform,241118183501,4,1,0.801020045340094,0.801020045340094,0.0,308.3349999999999,241.665,0,0,0,0,,,True
other_coliform,241118183629,5,1,4.010468416885633,4.010468416885633,0.0,2646.666,-993.3340000000001,1,0,1,0,0.0,,True
other_coliform,251204215153,1,1,2.4756305209961287,2.4756305209961287,0.0,7633.330000000004,7633.330000000004,0,0,0,0,,,True
other_coliform,251204215814,1,1,9.220389707829185,9.220389707829185,0.0,10100.000000000004,10100.000000000004,0,0,0,1,,0.0,True
other_coliform,251204220155,1,1,0.7566278819243673,0.7566278819243673,0.0,566.6700000000002,-566.6700000000002,0,0,0,0,,,True
other_coliform,5303305,1,1,0.8501474622454204,0.8501474622454204,0.0,1222.2200000000007,1222.2200000000007,0,0,0,0,,,True
other_coliform,5303308,11,1,1.042532881571112,1.042532881571112,0.0,3821.21090909091,160.6054545454551,4,2,2,2,0.5,0.5,True
other_coliform,5303309,4,1,1.91938719827749,1.91938719827749,0.0,4575.0,-224.99999999999932,1,0,1,1,0.0,0.0,True
other_coliform,5303318,11,1,1.2916929011608438,1.2916929011608438,0.0,4627.272727272726,827.272727272726,4,2,2,2,0.5,0.5,True
other_coliform,5303319,4,1,1.1723588444280555,1.1723588444280555,0.0,2633.3325000000013,1033.3325000000011,1,0,1,0,0.0,,True
other_coliform,5303335,1,1,0.0,0.0,,0.0,0.0,0,0,0,0,,,True
other_coliform,5303346,7,1,0.6721070410567161,0.6721070410567161,0.0,2638.318571428571,-180.89000000000118,2,0,2,0,0.0,,True
other_coliform,5303391,5,1,1.337826571615341,1.337826571615341,0.0,1395.5559999999994,33.33199999999952,1,0,1,0,0.0,,True
other_coliform,5303393,2,1,1.4105493675628444,1.4105493675628444,0.0,402.78,402.78,0,0,0,0,,,True
other_coliform,5303395,5,1,0.24254230262895896,0.24254230262895896,0.0,1756.666,1756.666,1,0,1,0,0.0,,True
other_coliform,5303397,2,1,0.0,0.0,,0.0,0.0,0,0,0,0,,,True
other_coliform,5303398,1,1,0.0,0.0,,0.0,0.0,0,0,0,0,,,True
oxygen_saturation,241118180336,8,1,4.936040618680218,1.327812499999995,-271.74229182811854,4.936040618680218,-4.936040618680218,0,0,0,0,,,True
oxygen_saturation,241118181240,8,1,5.9483734632073375,1.6903124999999992,-251.90968907863726,5.9483734632073375,-5.9483734632073375,0,0,0,0,,,True
oxygen_saturation,241118181609,11,1,5.552720674159461,1.693136363636362,-227.9547231644024,5.552720674159461,-5.552720674159461,0,0,0,0,,,True
oxygen_saturation,241118181741,9,1,2.8228605566946263,3.3345555555555553,15.345223383920432,2.8228605566946263,-0.6542599351112872,0,0,0,0,,,True
oxygen_saturation,241118181852,5,1,3.627269038100897,4.377999999999995,17.147806347626737,3.627269038100897,-0.9689378813559273,0,0,0,0,,,True
oxygen_saturation,241118182046,4,1,6.125748191044213,1.1212499999999999,-446.33205717228213,6.125748191044213,-6.125748191044213,0,0,0,0,,,True
oxygen_saturation,241118182150,9,1,6.138379410216818,3.6206944444444438,-69.53596898063255,6.138379410216818,-6.138379410216818,0,0,0,0,,,True
oxygen_saturation,241118182245,7,1,5.064477084564162,0.9930357142857125,-409.9994906232577,5.064477084564162,-5.064477084564162,0,0,0,0,,,True
oxygen_saturation,241118182407,7,1,4.273521360471599,0.908214285714284,-370.54108569880066,4.273521360471599,-4.273521360471599,0,0,0,0,,,True
oxygen_saturation,241118182520,7,1,3.910826396585977,2.496607142857146,-56.64564638353081,3.910826396585977,-3.516743146278025,0,0,0,0,,,True
oxygen_saturation,241118182616,10,1,5.457482276842813,1.851000000000002,-194.8396691973424,5.457482276842813,-5.457482276842813,0,0,0,0,,,True
oxygen_saturation,241118183206,12,1,5.311221988222197,2.868374999999999,-85.16484030931099,5.311221988222197,-5.269499455198098,0,0,0,0,,,True
oxygen_saturation,241118183308,11,1,6.8820190929190055,2.362287878787875,-191.32855291329994,6.8820190929190055,-6.8820190929190055,0,0,0,0,,,True
oxygen_saturation,241118183404,11,1,5.214355906590282,1.6838787878787917,-209.6633762551809,5.214355906590282,-5.117174117569416,0,0,0,0,,,True
oxygen_saturation,241118183501,8,1,5.025871470026532,4.214625000000002,-19.248366581286117,5.025871470026532,-3.4458596191463986,0,0,0,0,,,True
oxygen_saturation,241118183629,7,1,5.755198041055975,5.190428571428569,-10.880979515569427,5.755198041055975,-0.2951817518104503,0,0,0,0,,,True
oxygen_saturation,251204213047,1,1,9.935509973491577,7.77000000000001,-27.870141228977655,9.935509973491577,-9.935509973491577,0,0,0,0,,,True
oxygen_saturation,251221144813,4,1,12.245275617031092,12.061874999999997,-1.5204984053565087,12.245275617031092,-6.992586399342935,3,3,0,1,1.0,0.75,True
